Date,QQQ_close,QQQ_asset_return,QQQ_base_signal,QQQ_w_mr,QQQ_w_final,QQQ_ytd_return,QQQ_five_year_cagr,QQQ_expected_ytd,QQQ_gap,QQQ_base_position,QQQ_overlay_position,QQQ_base_return,QQQ_overlay_return,QQQ_base_equity,QQQ_overlay_equity,QQQ_beta,QQQ_band,QQQ_w_ladder,QQQ_ladder_adjustment,QQQ_ladder_position,QQQ_ladder_return,QQQ_ladder_equity,QQQ_start_threshold,QQQ_step_size,QQQ_position_step,QQQ_max_adjustment,QQQ_base_zero_cap,SPY_close,SPY_asset_return,SPY_base_signal,SPY_w_mr,SPY_w_final,SPY_ytd_return,SPY_five_year_cagr,SPY_expected_ytd,SPY_gap,SPY_base_position,SPY_overlay_position,SPY_base_return,SPY_overlay_return,SPY_base_equity,SPY_overlay_equity,SPY_beta,SPY_band,SPY_w_ladder,SPY_ladder_adjustment,SPY_ladder_position,SPY_ladder_return,SPY_ladder_equity,SPY_start_threshold,SPY_step_size,SPY_position_step,SPY_max_adjustment,SPY_base_zero_cap,Portfolio_config_weights_continuous_QQQ_weight,Portfolio_config_weights_continuous_QQQ_asset_return,Portfolio_config_weights_continuous_QQQ_base_position,Portfolio_config_weights_continuous_QQQ_overlay_position,Portfolio_config_weights_continuous_SPY_weight,Portfolio_config_weights_continuous_SPY_asset_return,Portfolio_config_weights_continuous_SPY_base_position,Portfolio_config_weights_continuous_SPY_overlay_position,Portfolio_config_weights_continuous_base_return,Portfolio_config_weights_continuous_overlay_return,Portfolio_config_weights_continuous_base_position,Portfolio_config_weights_continuous_overlay_position,Portfolio_config_weights_continuous_base_turnover_change,Portfolio_config_weights_continuous_overlay_turnover_change,Portfolio_config_weights_continuous_base_equity,Portfolio_config_weights_continuous_overlay_equity,Portfolio_config_weights_ladder_QQQ_weight,Portfolio_config_weights_ladder_QQQ_asset_return,Portfolio_config_weights_ladder_QQQ_base_position,Portfolio_config_weights_ladder_QQQ_overlay_position,Portfolio_config_weights_ladder_SPY_weight,Portfolio_config_weights_ladder_SPY_asset_return,Portfolio_config_weights_ladder_SPY_base_position,Portfolio_config_weights_ladder_SPY_overlay_position,Portfolio_config_weights_ladder_base_return,Portfolio_config_weights_ladder_overlay_return,Portfolio_config_weights_ladder_base_position,Portfolio_config_weights_ladder_overlay_position,Portfolio_config_weights_ladder_base_turnover_change,Portfolio_config_weights_ladder_overlay_turnover_change,Portfolio_config_weights_ladder_base_equity,Portfolio_config_weights_ladder_overlay_equity,Portfolio_equal_weight_full_capital_continuous_QQQ_weight,Portfolio_equal_weight_full_capital_continuous_QQQ_asset_return,Portfolio_equal_weight_full_capital_continuous_QQQ_base_position,Portfolio_equal_weight_full_capital_continuous_QQQ_overlay_position,Portfolio_equal_weight_full_capital_continuous_SPY_weight,Portfolio_equal_weight_full_capital_continuous_SPY_asset_return,Portfolio_equal_weight_full_capital_continuous_SPY_base_position,Portfolio_equal_weight_full_capital_continuous_SPY_overlay_position,Portfolio_equal_weight_full_capital_continuous_base_return,Portfolio_equal_weight_full_capital_continuous_overlay_return,Portfolio_equal_weight_full_capital_continuous_base_position,Portfolio_equal_weight_full_capital_continuous_overlay_position,Portfolio_equal_weight_full_capital_continuous_base_turnover_change,Portfolio_equal_weight_full_capital_continuous_overlay_turnover_change,Portfolio_equal_weight_full_capital_continuous_base_equity,Portfolio_equal_weight_full_capital_continuous_overlay_equity,Portfolio_equal_weight_full_capital_ladder_QQQ_weight,Portfolio_equal_weight_full_capital_ladder_QQQ_asset_return,Portfolio_equal_weight_full_capital_ladder_QQQ_base_position,Portfolio_equal_weight_full_capital_ladder_QQQ_overlay_position,Portfolio_equal_weight_full_capital_ladder_SPY_weight,Portfolio_equal_weight_full_capital_ladder_SPY_asset_return,Portfolio_equal_weight_full_capital_ladder_SPY_base_position,Portfolio_equal_weight_full_capital_ladder_SPY_overlay_position,Portfolio_equal_weight_full_capital_ladder_base_return,Portfolio_equal_weight_full_capital_ladder_overlay_return,Portfolio_equal_weight_full_capital_ladder_base_position,Portfolio_equal_weight_full_capital_ladder_overlay_position,Portfolio_equal_weight_full_capital_ladder_base_turnover_change,Portfolio_equal_weight_full_capital_ladder_overlay_turnover_change,Portfolio_equal_weight_full_capital_ladder_base_equity,Portfolio_equal_weight_full_capital_ladder_overlay_equity
2010-08-31,43.459999084472656,-0.05129889147282363,0.04329353644087028,0.7617452557404643,0.18698388030078908,-0.05005466482026977,0.029667248448764116,0.019681639247211002,-0.06973630406748077,0.30958408137763416,0.3611518364013036,-0.01588132019230505,-0.018526688860761427,113385.1985460435,105073.32667065547,0.2,0.12,0.04329353644087028,0.0,0.30958408137763416,-0.01588132019230505,105738.60126624285,0.1,0.05,0.05,0.2,0.15,105.30999755859376,-0.04498049546992999,0.13430479339771736,0.7298670581748707,0.25341724635314805,-0.05500722136142766,-0.02278651484372818,-0.015249293740701275,-0.039757927620726385,0.6256124987290477,0.5928367803935646,-0.028140360165013513,-0.026666092114900612,99742.67149514816,93112.82391394899,0.2,0.08,0.13430479339771736,0.0,0.6256124987290477,-0.028140360165013513,94605.68215731886,0.1,0.05,0.05,0.2,0.15,0.2125,-0.05129889147282363,0.30958408137763416,0.3611518364013036,0.2125,-0.04498049546992999,0.6256124987290477,0.5928367803935646,-0.009354607075930194,-0.009603465957328184,0.1987292732726699,0.20272258106890947,0.15086436364245348,0.09476475838219128,103126.45506211904,99942.55775361728,0.2125,-0.05129889147282363,0.30958408137763416,0.30958408137763416,0.2125,-0.04498049546992999,0.6256124987290477,0.6256124987290477,-0.009354607075930194,-0.009354607075930194,0.1987292732726699,0.1987292732726699,0.15086436364245348,0.15086436364245348,103126.45506211904,100432.28320723478,0.5,-0.05129889147282363,0.30958408137763416,0.3611518364013036,0.5,-0.04498049546992999,0.6256124987290477,0.5928367803935646,-0.022010840178659282,-0.02259639048783102,0.4675982900533409,0.47699430839743406,0.3549749732763611,0.2229759020757442,106618.77011925151,99076.01727006472,0.5,-0.05129889147282363,0.30958408137763416,0.30958408137763416,0.5,-0.04498049546992999,0.6256124987290477,0.6256124987290477,-0.022010840178659282,-0.022010840178659282,0.4675982900533409,0.4675982900533409,0.3549749732763611,0.3549749732763611,106618.77011925151,100242.59630860262
2010-09-30,49.06999969482422,0.12908423213372533,0.9987055625904248,0.28185886464659704,0.8553362230016592,0.07256829934041997,0.02199689568357388,0.01645272025663802,0.05611557908378195,0.04329353644087028,0.18698388030078908,0.005588512907823195,0.02413667061001177,114018.85319167418,107609.44694640324,0.2,0.12,0.9987055625904248,-0.0,0.04329353644087028,0.005588512907823195,106329.52280427443,0.1,0.05,0.05,0.2,0.15,114.12999725341795,0.08375272907889686,0.8618734372450497,0.2374910809670045,0.7369969659894408,0.02413850280940255,-0.029914538723732287,-0.022520862652966045,0.046659365462368596,0.13430479339771736,0.25341724635314805,0.011248392975436238,0.021224385977735273,100864.61626054543,95089.08642817553,0.2,0.08,0.8618734372450497,-0.0,0.13430479339771736,0.011248392975436238,95669.8440479336,0.1,0.05,0.05,0.2,0.15,0.2125,0.12908423213372533,0.04329353644087028,0.18698388030078908,0.2125,0.08375272907889686,0.13430479339771736,0.25341724635314805,0.0035778425001926294,0.009639224524896246,0.03773964509069987,0.09358523941396163,0.16098962818197,0.10913734165494784,103495.4252759345,100905.9265073968,0.2125,0.12908423213372533,0.04329353644087028,0.04329353644087028,0.2125,0.08375272907889686,0.13430479339771736,0.13430479339771736,0.0035778425001926294,0.0035778425001926294,0.03773964509069987,0.03773964509069987,0.16098962818197,0.16098962818197,103495.4252759345,100791.614098485,0.5,0.12908423213372533,0.04329353644087028,0.18698388030078908,0.5,0.08375272907889686,0.13430479339771736,0.25341724635314805,0.008418452941629717,0.02268052829387352,0.08879916491929382,0.22020056332696858,0.37879912513404707,0.25679374507046554,107516.33521819489,101323.11368300272,0.5,0.12908423213372533,0.04329353644087028,0.04329353644087028,0.5,0.08375272907889686,0.13430479339771736,0.13430479339771736,0.008418452941629717,0.008418452941629717,0.08879916491929382,0.08879916491929382,0.37879912513404707,0.37879912513404707,107516.33521819489,101086.48388837338
2010-10-31,52.18000030517578,0.06337885937830157,1.0,0.15111736578360524,0.8302234731567211,0.14054645475794048,0.04455616561557485,0.03699460605942906,0.10355184869851142,0.9987055625904248,0.8553362230016592,0.06329681941174609,0.05421023419878975,121235.88395168197,113442.98026737,0.2,0.12,0.95,-0.05,0.9987055625904248,0.06329681941174609,113059.84340735374,0.1,0.05,0.05,0.2,0.15,118.48999786376952,0.03820205656073461,0.961197310296216,0.13092239094896063,0.795142326426765,0.06326269981975341,-0.014921827031755153,-0.012450408884208342,0.07571310870396175,0.8618734372450497,0.7369969659894408,0.03292533779783014,0.028154799779818416,104185.61782277243,97766.30061780666,0.2,0.08,0.961197310296216,-0.0,0.8618734372450497,0.03292533779783014,98819.80598027757,0.1,0.05,0.05,0.2,0.15,0.2125,0.06337885937830157,0.9987055625904248,0.8553362230016592,0.2125,0.03820205656073461,0.8618734372450497,0.7369969659894408,0.02044720840703495,0.017502569720454234,0.39537303746503827,0.3383708026606087,0.35763339237433844,0.24478556324664713,105611.61780572623,102672.03952129955,0.2125,0.06337885937830157,0.9987055625904248,0.9987055625904248,0.2125,0.03820205656073461,0.8618734372450497,0.8618734372450497,0.02044720840703495,0.02044720840703495,0.39537303746503827,0.39537303746503827,0.35763339237433844,0.35763339237433844,105611.61780572623,102852.52123763815,0.5,0.06337885937830157,0.9987055625904248,0.8553362230016592,0.5,0.03820205656073461,0.8618734372450497,0.7369969659894408,0.04811107860478811,0.041182516989304085,0.9302894999177372,0.79616659449555,0.8414903349984434,0.5759660311685815,112689.06207317619,105495.85453366218,0.5,0.06337885937830157,0.9987055625904248,0.9987055625904248,0.5,0.03820205656073461,0.8618734372450497,0.8618734372450497,0.04811107860478811,0.04811107860478811,0.9302894999177372,0.9302894999177372,0.8414903349984434,0.8414903349984434,112689.06207317619,105949.86366060855
2010-11-30,52.09000015258789,-0.0017248016876489913,1.0,0.20018591998338015,0.840037183996676,0.13857923830793206,0.060664197847956736,0.055471272346424794,0.08310796596150727,1.0,0.8302234731567211,-0.0017248016876489913,-0.0014319708476265196,121026.77609443848,113280.53322675926,0.2,0.12,1.0,-0.0,0.95,-0.0016385616032665417,112874.58788907512,0.1,0.05,0.05,0.2,0.15,118.48999786376952,0.0,0.9464122276311938,0.16185499344978643,0.7895007807949124,0.06326269981975341,-0.0027454076705080155,-0.0025169118653629585,0.06577961168511637,0.961197310296216,0.795142326426765,0.0,0.0,104185.61782277243,97766.30061780666,0.2,0.08,0.9464122276311938,-0.0,0.961197310296216,0.0,98819.80598027757,0.1,0.05,0.05,0.2,0.15,0.2125,-0.0017248016876489913,1.0,0.8302234731567211,0.2125,0.0,0.961197310296216,0.795142326426765,-0.0003665203586254106,-0.0003042938051206354,0.41675442843794586,0.34539023241149075,0.021381390972907578,0.017692348434980756,105572.90899769307,102640.79705571412,0.2125,-0.0017248016876489913,1.0,0.95,0.2125,0.0,0.961197310296216,0.961197310296216,-0.0003665203586254106,-0.00034819434069414013,0.41675442843794586,0.40612942843794586,0.021381390972907578,0.031456255073838105,105572.90899769307,102816.70857181709,0.5,-0.0017248016876489913,1.0,0.8302234731567211,0.5,0.0,0.961197310296216,0.795142326426765,-0.0008624008438244957,-0.0007159854238132598,0.9805986551481081,0.812682899791743,0.05030915523037077,0.04162905514113119,112591.87893095451,105420.32103954336,0.5,-0.0017248016876489913,1.0,0.95,0.5,0.0,0.961197310296216,0.961197310296216,-0.0008624008438244957,-0.0008192808016332709,0.9805986551481081,0.9555986551481079,0.05030915523037077,0.07401471782079555,112591.87893095451,105863.06097137574
2010-12-31,54.459999084472656,0.04549815559497605,1.0,0.0850194047013827,0.8170038809402765,0.19038249364967563,0.04782109344850105,0.04782109344850105,0.14256140020117458,1.0,0.840037183996676,0.04549815559497605,0.03822014250304629,126533.27118434156,117610.13134950708,0.2,0.12,0.95,-0.05,1.0,0.04549815559497605,118010.17345157106,0.1,0.05,0.05,0.2,0.15,125.75,0.06127101246619526,1.0,0.029528058955185565,0.8059056117910371,0.12840988195525016,-0.011287779165737755,-0.011287779165737755,0.13969766112098791,0.9464122276311938,0.7895007807949124,0.0579876353973505,0.04837351218215597,110227.09544272706,102495.59995174647,0.2,0.08,0.95,-0.05,0.9464122276311938,0.0579876353973505,104550.13285949882,0.1,0.05,0.05,0.2,0.15,0.2125,0.04549815559497605,1.0,0.840037183996676,0.2125,0.06127101246619526,0.9464122276311938,0.7895007807949124,0.021990730585869395,0.01840115162060548,0.41361259837162867,0.34627681751821254,0.0031418300663172195,0.0032842420002591076,107894.53439662785,104529.5059247961,0.2125,0.04549815559497605,1.0,1.0,0.2125,0.06127101246619526,0.9464122276311938,0.9464122276311938,0.021990730585869395,0.021990730585869395,0.41361259837162867,0.41361259837162867,0.0031418300663172195,0.013766830066317228,107894.53439662785,105077.72310974574,0.5,0.04549815559497605,1.0,0.840037183996676,0.5,0.06127101246619526,0.9464122276311938,0.7895007807949124,0.051742895496163274,0.04329682734260113,0.973206113815597,0.8147689823957942,0.0073925413325111045,0.007727628235903783,118417.70875619553,109984.68647799404,0.5,0.04549815559497605,1.0,1.0,0.5,0.06127101246619526,0.9464122276311938,0.9464122276311938,0.051742895496163274,0.051742895496163274,0.973206113815597,0.973206113815597,0.0073925413325111045,0.03239254133251113,118417.70875619553,111340.7222721216
2011-01-31,56.0,0.02827765224782053,1.0,0.4041502381530018,0.8808300476306004,0.02827765224782053,0.06149451934408523,0.0049855399036975445,0.023292112344122984,1.0,0.8170038809402765,0.02827765224782053,0.023102951630348905,130111.33502467154,120327.27252531372,0.2,0.12,1.0,-0.0,0.95,0.0268637696354295,121180.37156581115,0.1,0.05,0.05,0.2,0.15,128.67999267578125,0.023300140562872773,1.0,0.35930679730033754,0.8718613594600676,0.023300140562872773,0.0019839169359061604,0.00016517627107215382,0.02313496429180062,1.0,0.8059056117910371,0.023300140562872773,0.018777714035139143,112795.40226037981,104420.23301750036,0.2,0.08,1.0,-0.0,0.95,0.022135133534729134,106864.36401141748,0.1,0.05,0.05,0.2,0.15,0.2125,0.02827765224782053,1.0,0.8170038809402765,0.2125,0.023300140562872773,1.0,0.8059056117910371,0.010960280972272326,0.00889964145391621,0.425,0.34486826720540414,0.011387401628371313,0.008380603486161408,109077.08880898739,105459.7810488818,0.2125,0.02827765224782053,1.0,0.95,0.2125,0.023300140562872773,1.0,0.95,0.010960280972272326,0.010412266923658708,0.425,0.40375,0.011387401628371313,0.011387401628371315,109077.08880898739,106171.82041049474,0.5,0.02827765224782053,1.0,0.8170038809402765,0.5,0.023300140562872773,1.0,0.8059056117910371,0.02578889640534665,0.020940332832744026,1.0,0.8114547463656568,0.026793886184403093,0.019719067026262138,121471.57077986759,112287.80241934824,0.5,0.02827765224782053,1.0,0.95,0.5,0.023300140562872773,1.0,0.95,0.02578889640534665,0.024499451585079317,1.0,0.95,0.026793886184403093,0.026793886184403093,121471.57077986759,114068.50890687521
2011-02-28,57.77000045776367,0.03160715103149414,1.0,0.29893295907366735,0.8597865918147335,0.06077857930472774,0.059223841048812176,0.00963552805561152,0.05114305124911622,1.0,0.8808300476306004,0.03160715103149414,0.027840528348538562,134223.78364170567,123677.24736715703,0.2,0.12,1.0,-0.0,1.0,0.03160715103149414,125010.53787194431,0.1,0.05,0.05,0.2,0.15,133.14999389648438,0.034737344382398394,1.0,0.18793355909750453,0.837586711819501,0.05884686995216204,0.001844154536117415,0.0003071231811453412,0.0585397467710167,1.0,0.8718613594600676,0.034737344382398394,0.030286148297270405,116713.61499344978,107582.71967990391,0.2,0.08,1.0,-0.0,1.0,0.034737344382398394,110576.54822628807,0.1,0.05,0.05,0.2,0.15,0.2125,0.03160715103149414,1.0,0.8808300476306004,0.2125,0.034737344382398394,1.0,0.8718613594600676,0.014098205275452164,0.012351918787234406,0.425,0.37244692400676693,0.0,0.02757865680136278,110614.87999786521,106762.41169971712,0.2125,0.03160715103149414,1.0,1.0,0.2125,0.034737344382398394,1.0,1.0,0.014098205275452164,0.014098205275452164,0.425,0.425,0.0,0.02125000000000002,110614.87999786521,107668.65252911033,0.5,0.03160715103149414,1.0,0.8808300476306004,0.5,0.034737344382398394,1.0,0.8718613594600676,0.03317224770694627,0.029063338322904482,1.0,0.8763457035453339,0.0,0.06489095717967713,125501.0558151292,115551.26081059719,0.5,0.03160715103149414,1.0,1.0,0.5,0.034737344382398394,1.0,1.0,0.03317224770694627,0.03317224770694627,1.0,1.0,0.0,0.050000000000000044,125501.0558151292,117852.41773989607
2011-03-31,57.43000030517578,-0.005885410245694334,1.0,0.34914995088329004,0.8698299901766581,0.0545354621856744,0.07046411489430926,0.017168794920013664,0.037366667265660736,1.0,0.8597865918147335,-0.005885410245694334,-0.005060196816577044,133433.8216102449,123051.41615374674,0.2,0.12,1.0,-0.0,1.0,-0.005885410245694334,124274.79957153302,0.1,0.05,0.05,0.2,0.15,132.58999633789062,-0.004205764808589585,1.0,0.2120299685144571,0.8424059937028915,0.05439360904883195,0.007558577566389335,0.0018843117517834962,0.05250929729704845,1.0,0.837586711819501,-0.004205764808589585,-0.003522692716712723,116222.74497882705,107203.73881684337,0.2,0.08,1.0,-0.0,1.0,-0.004205764808589585,110111.48927110263,0.1,0.05,0.05,0.2,0.15,0.2125,-0.005885410245694334,1.0,0.8597865918147335,0.2125,-0.004205764808589585,1.0,0.837586711819501,-0.0021443746990353323,-0.0018238640258240754,0.425,0.3606918270222748,0.0,0.01175509698449212,110377.68024786096,106567.69157770778,0.2125,-0.005885410245694334,1.0,1.0,0.2125,-0.004205764808589585,1.0,1.0,-0.0021443746990353323,-0.0021443746990353323,0.425,0.425,0.0,0.0,110377.68024786096,107437.77059474768,0.5,-0.005885410245694334,1.0,0.8597865918147335,0.5,-0.004205764808589585,1.0,0.837586711819501,-0.005045587527141959,-0.004291444766644883,1.0,0.8486866518171172,0.0,0.027659051728216755,124867.82925326523,115055.37895711233,0.5,-0.005885410245694334,1.0,1.0,0.5,-0.004205764808589585,1.0,1.0,-0.005045587527141959,-0.005045587527141959,1.0,1.0,0.0,0.0,124867.82925326523,117257.78305090412
2011-04-30,59.08000183105469,0.028730655008027295,1.0,0.2571804729697637,0.8514360945939528,0.08483295674346158,0.06493423954177424,0.021192453765047192,0.06364050297841439,1.0,0.8698299901766581,0.028730655008027295,0.024990785363401335,137267.4627053315,126126.5676835076,0.2,0.12,1.0,-0.0,1.0,0.028730655008027295,127845.29596421449,0.1,0.05,0.05,0.2,0.15,136.42999267578125,0.028961433320390473,1.0,0.11025148618802583,0.8220502972376053,0.08493035925074555,0.004216005657390998,0.0014033648649085517,0.083526994385837,1.0,0.8424059937028915,0.028961433320390473,0.02439728501532357,119588.7222578441,109819.2189874662,0.2,0.08,1.0,-0.0,1.0,0.028961433320390473,113300.47582543656,0.1,0.05,0.05,0.2,0.15,0.2125,0.028730655008027295,1.0,0.8698299901766581,0.2125,0.028961433320390473,1.0,0.8424059937028915,0.012259568769788776,0.010494964955479042,0.425,0.3638501465744043,0.0,0.0031583195521294625,111730.86300950938,107686.11576620213,0.2125,0.028730655008027295,1.0,1.0,0.2125,0.028961433320390473,1.0,1.0,0.012259568769788776,0.012259568769788776,0.425,0.425,0.0,0.0,111730.86300950938,108754.91133182679,0.5,0.028730655008027295,1.0,0.8698299901766581,0.5,0.028961433320390473,1.0,0.8424059937028915,0.028846044164208884,0.024694035189362452,1.0,0.8561179919397748,0.0,0.007431340122657559,128469.77217059382,117896.5605338047,0.5,0.028730655008027295,1.0,1.0,0.5,0.028961433320390473,1.0,1.0,0.028846044164208884,0.028846044164208884,1.0,1.0,0.0,0.0,128469.77217059382,120640.20623938774
2011-05-31,58.36000061035156,-0.012186885551595639,1.0,0.3301071027201369,0.8660214205440274,0.07161222165703007,0.07139350859082061,0.029150180299093442,0.04246204135793663,1.0,0.8514360945939528,-0.012186885551595639,-0.01037635423931406,135594.5998473837,124817.83373823472,0.2,0.12,1.0,-0.0,1.0,-0.012186885551595639,126287.25997398874,0.1,0.05,0.05,0.2,0.15,134.89999389648438,-0.011214533910683722,1.0,0.14908277020843463,0.829816554041687,0.07276337094619789,0.007434078752363238,0.003090842742633715,0.06967252820356418,1.0,0.8220502972376053,-0.011214533910683722,-0.009218910934658757,118247.59047674816,108806.80538870697,0.2,0.08,1.0,-0.0,1.0,-0.011214533910683722,112029.86379719559,0.1,0.05,0.05,0.2,0.15,0.2125,-0.012186885551595639,1.0,0.8514360945939528,0.2125,-0.011214533910683722,1.0,0.8220502972376053,-0.004972801635734363,-0.004163993849469224,0.425,0.35561585826420605,0.0,0.008234288310198205,111175.2475911737,107237.71144247845,0.2125,-0.012186885551595639,1.0,1.0,0.2125,-0.011214533910683722,1.0,1.0,-0.004972801635734363,-0.004972801635734363,0.425,0.425,0.0,0.0,111175.2475911737,108214.09473086175,0.5,-0.012186885551595639,1.0,0.8514360945939528,0.5,-0.011214533910683722,1.0,0.8220502972376053,-0.01170070973113968,-0.009797632586986408,1.0,0.836743195915779,0.0,0.019374796023995777,126966.58465720006,116741.4533504251,0.5,-0.012186885551595639,1.0,1.0,0.5,-0.011214533910683722,1.0,1.0,-0.01170070973113968,-0.01170070973113968,1.0,1.0,0.0,0.0,126966.58465720006,119228.63020427583
2011-06-30,57.04999923706055,-0.022446904722250083,0.7702736835744656,0.47524591768866814,0.7112681303973061,0.04755784421829601,0.0849555656617631,0.04161200341670557,0.005945840801590441,1.0,0.8660214205440274,-0.022446904722250083,-0.019439500314379455,132550.92078375787,122391.43742004015,0.2,0.12,0.7702736835744656,-0.0,1.0,-0.022446904722250083,123452.50188171856,0.1,0.05,0.05,0.2,0.15,131.97000122070312,-0.02171973912785785,0.9583765852058979,0.25061481023441423,0.8168242302116011,0.04946323038332512,0.011331502220709,0.005649791040951202,0.04381343934237392,1.0,0.829816554041687,-0.02171973912785785,-0.0180233990777634,115679.28365909541,106845.73691280976,0.2,0.08,0.9583765852058979,-0.0,1.0,-0.02171973912785785,109596.60438099106,0.1,0.05,0.05,0.2,0.15,0.2125,-0.022446904722250083,1.0,0.8660214205440274,0.2125,-0.02171973912785785,1.0,0.829816554041687,-0.009385411818147935,-0.007960866120830357,0.425,0.3603655695994643,0.0,0.004749711335258232,110131.82210854598,106384.00637858063,0.2125,-0.022446904722250083,1.0,1.0,0.2125,-0.02171973912785785,1.0,1.0,-0.009385411818147935,-0.009385411818147935,0.425,0.425,0.0,0.0,110131.82210854598,107198.46088728453,0.5,-0.022446904722250083,1.0,0.8660214205440274,0.5,-0.02171973912785785,1.0,0.829816554041687,-0.022083321925053967,-0.018731449696071427,1.0,0.8479189872928572,0.0,0.011175791377078192,124162.74069449047,114554.71668954533,0.5,-0.022446904722250083,1.0,1.0,0.5,-0.02171973912785785,1.0,1.0,-0.022083321925053967,-0.022083321925053967,1.0,1.0,0.0,0.0,124162.74069449047,116595.66598079159
2011-07-31,58.0,0.016652073192707784,0.9666133659944276,0.4218752735732048,0.857665747510183,0.0650018541138142,0.08031888332093473,0.046097058616066056,0.01890479549774815,0.7702736835744656,0.7112681303973061,0.012826653757298636,0.011844088967016365,134251.1055498623,123841.05249364412,0.2,0.12,0.9666133659944276,-0.0,0.7702736835744656,0.012826653757298636,125035.98437882763,0.1,0.05,0.05,0.2,0.15,129.3300018310547,-0.020004541677872467,0.8047051074972702,0.352979828457857,0.7143600516893877,0.028469199451727212,0.007263302514891379,0.004230537094567666,0.024238662357159546,0.9583765852058979,0.8168242302116011,-0.019171884341848477,-0.01634019435676407,113461.49381203536,105099.85680546277,0.2,0.08,0.8047051074972702,-0.0,0.9583765852058979,-0.019171884341848477,107495.43095753937,0.1,0.05,0.05,0.2,0.15,0.2125,0.016652073192707784,0.7702736835744656,0.7112681303973061,0.2125,-0.020004541677872467,0.9583765852058979,0.8168242302116011,-0.0013483614992168412,-0.0009554223953213868,0.36733818211582725,0.3247196266293928,0.057661817884172774,0.03564594297007153,109983.32459977623,106282.36471638252,0.2125,0.016652073192707784,0.7702736835744656,0.7702736835744656,0.2125,-0.020004541677872467,0.9583765852058979,0.9583765852058979,-0.0013483614992168412,-0.0013483614992168412,0.36733818211582725,0.36733818211582725,0.057661817884172774,0.057661817884172774,109983.32459977623,107053.91860984881,0.5,0.016652073192707784,0.7702736835744656,0.7112681303973061,0.5,-0.020004541677872467,0.9583765852058979,0.8168242302116011,-0.0031726152922749206,-0.0022480526948738516,0.8643251343901817,0.7640461803044536,0.13567486560981828,0.0838728069884036,123768.82008463235,114297.19164998089,0.5,0.016652073192707784,0.7702736835744656,0.7702736835744656,0.5,-0.020004541677872467,0.9583765852058979,0.9583765852058979,-0.0031726152922749206,-0.0031726152922749206,0.8643251343901817,0.8643251343901817,0.13567486560981828,0.13567486560981828,123768.82008463235,116225.75278788793
2011-08-31,55.060001373291016,-0.05068963149498251,0.3139027422404359,0.6983598345352796,0.39079416069940465,0.011017302587311706,0.0934799402301425,0.06138728400523075,-0.05036998141791904,0.9666133659944276,0.857665747510183,-0.04899727532038219,-0.04347476068715989,127673.16716916999,118457.09237323694,0.2,0.12,0.3139027422404359,0.0,0.9666133659944276,-0.04899727532038219,118909.5618272632,0.1,0.05,0.05,0.2,0.15,122.22000122070312,-0.05497564764314655,0.12465741248779023,0.6770360500035502,0.23513313999094224,-0.028071560869160073,0.0023045718093266387,0.001535791693033417,-0.02960735256219349,0.8047051074972702,0.7143600516893877,-0.0442391844464103,-0.039272406492015736,108442.0498597195,100972.332506746,0.2,0.08,0.12465741248779023,0.0,0.8047051074972702,-0.0442391844464103,102739.92076026244,0.1,0.05,0.05,0.2,0.15,0.2125,-0.05068963149498251,0.9666133659944276,0.857665747510183,0.2125,-0.05497564764314655,0.8047051074972702,0.7143600516893877,-0.019812747700443403,-0.01758377302557482,0.3764051756169858,0.3340554823299088,0.0743773715273253,0.0528831315724567,107804.2527382249,104413.51973858831,0.2125,-0.05068963149498251,0.9666133659944276,0.9666133659944276,0.2125,-0.05497564764314655,0.8047051074972702,0.8047051074972702,-0.019812747700443403,-0.019812747700443403,0.3764051756169858,0.3764051756169858,0.0743773715273253,0.0743773715273253,107804.2527382249,104932.88633008808,0.5,-0.05068963149498251,0.9666133659944276,0.857665747510183,0.5,-0.05497564764314655,0.8047051074972702,0.7143600516893877,-0.04661822988339624,-0.041373583589587815,0.8856592367458489,0.7860128995997853,0.17500558006429484,0.12443089781754518,117998.93677753024,109568.30723719526,0.5,-0.05068963149498251,0.9666133659944276,0.9666133659944276,0.5,-0.05497564764314655,0.8047051074972702,0.8047051074972702,-0.04661822988339624,-0.04661822988339624,0.8856592367458489,0.8856592367458489,0.17500558006429484,0.17500558006429484,117998.93677753024,110807.5139260514
